sample_site_code	sample_year	sample_month	sample_day	sample_hour	sample_minute	sample_seconds	analysis_value
ICE	2004	8	2	8	54	0	370.91
ICE	2004	8	2	8	54	0	370.91
ICE	2004	8	9	3	13	0	371.41
ICE	2004	8	9	3	13	0	371.42
ICE	2004	8	16	23	23	0	369.13
ICE	2004	8	16	23	23	0	369.09
ICE	2004	8	23	23	8	0	367.54
ICE	2004	8	23	23	8	0	367.59
ICE	2004	8	30	14	14	0	367.01
ICE	2004	8	30	14	14	0	366.95
ICE	2004	9	6	20	5	0	367.97
ICE	2004	9	6	20	5	0	367.96
ICE	2004	9	12	19	49	0	367.49
ICE	2004	9	12	19	49	0	367.51
ICE	2004	9	20	22	26	0	369.48
ICE	2004	9	20	22	26	0	369.5
ICE	2004	9	27	23	32	0	372.37
ICE	2004	9	27	23	32	0	372.34
ICE	2004	10	13	15	15	0	375.69
ICE	2004	10	13	15	15	0	375.64
ICE	2004	10	18	10	40	0	373.56
ICE	2004	10	18	10	40	0	373.51
ICE	2004	10	25	23	32	0	375.22
ICE	2004	10	25	23	32	0	375.28
ICE	2004	11	1	8	45	0	377.94
ICE	2004	11	1	8	45	0	377.86
ICE	2004	11	10	10	1	0	378.1
ICE	2004	11	10	10	1	0	378.14
ICE	2004	11	16	3	43	0	379.54
ICE	2004	11	16	3	43	0	379.58
ICE	2004	11	21	22	21	0	379.09
ICE	2004	11	21	22	21	0	381.47
ICE	2004	11	29	17	44	0	381.66
ICE	2004	11	29	17	44	0	381.64
ICE	2004	12	6	15	50	0	380.48
ICE	2004	12	6	15	50	0	380.53
ICE	2004	12	13	14	41	0	380.33
ICE	2004	12	13	14	41	0	380.37
ICE	2004	12	20	9	43	0	380.97
ICE	2004	12	20	9	43	0	380.89
ICE	2004	12	27	11	30	0	382.16
ICE	2004	12	27	11	30	0	382.11
ICE	2005	1	4	13	14	0	384.34
ICE	2005	1	10	13	10	0	383.22
ICE	2005	1	10	13	10	0	383.04
ICE	2005	1	18	2	50	0	382.9
ICE	2005	1	18	2	50	0	382.8
ICE	2005	1	24	11	28	0	381.98
ICE	2005	1	24	11	28	0	382.94
ICE	2005	1	31	20	59	0	381.19
ICE	2005	1	31	20	59	0	381.26
ICE	2005	2	6	17	39	0	382.61
ICE	2005	2	6	17	39	0	382.55
ICE	2005	2	14	9	9	0	383.71
ICE	2005	2	14	9	9	0	383.67
ICE	2005	2	21	9	15	0	382.08
ICE	2005	2	21	9	15	0	382.05
ICE	2005	2	28	8	8	0	381.16
ICE	2005	2	28	8	8	0	382.36
ICE	2005	3	7	21	21	0	382.68
ICE	2005	3	7	21	21	0	382.64
ICE	2005	3	21	2	44	0	382.39
ICE	2005	3	21	2	44	0	382.45
ICE	2005	3	28	2	55	0	385.07
ICE	2005	3	28	2	55	0	385.02
ICE	2005	4	4	9	25	0	384.72
ICE	2005	4	4	9	25	0	384.58
ICE	2005	4	11	18	15	0	384.61
ICE	2005	4	11	18	15	0	384.62
ICE	2005	4	18	10	25	0	384.02
ICE	2005	4	18	10	25	0	383.99
ICE	2005	4	25	9	45	0	384.41
ICE	2005	4	25	9	45	0	384.37
ICE	2005	5	2	11	8	0	384.83
ICE	2005	5	2	11	8	0	384.8
ICE	2005	5	9	10	20	0	384.71
ICE	2005	5	9	10	20	0	384.86
ICE	2005	5	16	10	40	0	384.28
ICE	2005	5	16	10	40	0	384.37
ICE	2005	5	23	2	45	0	385.18
ICE	2005	5	23	2	45	0	385.19
ICE	2005	5	30	2	50	0	384.87
ICE	2005	5	30	2	50	0	384.76
ICE	2005	6	6	8	45	0	383.58
ICE	2005	6	6	8	45	0	383.91
ICE	2005	6	14	8	30	0	381.61
ICE	2005	6	14	8	30	0	381.65
ICE	2005	6	20	9	30	0	378.87
ICE	2005	6	20	9	30	0	378.76
ICE	2005	6	28	8	30	0	378.51
ICE	2005	6	28	8	30	0	377.77
ICE	2005	7	4	9	55	0	378.31
ICE	2005	7	4	9	55	0	377.76
ICE	2005	7	11	8	38	0	376.61
ICE	2005	7	11	8	38	0	399.34
ICE	2005	7	18	5	40	0	375.31
ICE	2005	7	18	5	40	0	375.25
ICE	2005	7	25	8	40	0	375.8
ICE	2005	7	25	8	40	0	375.83
ICE	2005	8	1	5	45	0	370.78
ICE	2005	8	8	10	30	0	369.98
ICE	2005	8	8	10	30	0	369.87
ICE	2005	8	15	2	52	0	369.77
ICE	2005	8	15	2	52	0	369.79
ICE	2005	8	22	8	46	0	370.54
ICE	2005	8	22	8	46	0	370.51
ICE	2005	8	29	22	0	0	370.68
ICE	2005	8	29	22	0	0	370.55
ICE	2005	9	6	8	44	0	370.66
ICE	2005	9	6	8	44	0	370.66
ICE	2005	9	12	10	20	0	370.63
ICE	2005	9	12	10	20	0	370.65
ICE	2005	9	19	8	35	0	372.92
ICE	2005	9	19	8	35	0	372.93
ICE	2005	9	26	8	30	0	372.7
ICE	2005	9	26	8	30	0	372.72
ICE	2005	10	3	10	50	0	374.18
ICE	2005	10	3	10	50	0	374.39
ICE	2005	10	10	7	55	0	374.35
ICE	2005	10	10	7	55	0	374.36
ICE	2005	10	17	8	45	0	387.55
ICE	2005	10	17	8	45	0	387.33
ICE	2005	10	24	9	20	0	376.94
ICE	2005	10	24	9	20	0	376.96
ICE	2005	10	31	12	15	0	379.42
ICE	2005	10	31	12	15	0	379.36
ICE	2005	11	8	6	30	0	379.38
ICE	2005	11	8	6	30	0	379.31
ICE	2005	11	14	9	30	0	381.41
ICE	2005	11	14	9	30	0	381.14
ICE	2005	11	21	9	20	0	382.24
ICE	2005	11	21	9	20	0	382.24
ICE	2005	11	28	9	45	0	382.85
ICE	2005	11	28	9	45	0	382.85
ICE	2005	12	5	10	55	0	384.06
ICE	2005	12	5	10	55	0	384.07
ICE	2005	12	12	9	25	0	381.76
ICE	2005	12	12	9	25	0	381.97
ICE	2005	12	19	8	35	0	382.71
ICE	2005	12	19	8	35	0	382.79
ICE	2005	12	26	16	45	0	382.53
ICE	2005	12	26	16	45	0	382.67
ICE	2006	1	2	9	38	0	384.38
ICE	2006	1	2	9	38	0	384.42
ICE	2006	1	9	14	5	0	384.19
ICE	2006	1	9	14	5	0	384.38
ICE	2006	1	16	9	12	0	384.29
ICE	2006	1	16	9	12	0	384.31
ICE	2006	1	23	9	15	0	384.81
ICE	2006	1	23	9	15	0	384.78
ICE	2006	1	30	8	35	0	385.37
ICE	2006	1	30	8	35	0	385.2
ICE	2006	2	6	8	40	0	385.28
ICE	2006	2	6	8	40	0	385.34
ICE	2006	2	13	9	0	0	385.14
ICE	2006	2	13	9	0	0	385.12
ICE	2006	2	20	11	40	0	385.75
ICE	2006	2	20	11	40	0	385.76
ICE	2006	2	27	8	38	0	389.49
ICE	2006	2	27	8	38	0	391.5
ICE	2006	3	6	8	30	0	385.78
ICE	2006	3	6	8	30	0	385.83
ICE	2006	3	13	8	28	0	386.92
ICE	2006	3	13	8	28	0	386.92
ICE	2006	3	20	8	20	0	386.81
ICE	2006	4	3	8	5	0	387.1
ICE	2006	4	3	8	5	0	387.14
ICE	2006	4	10	8	34	0	388.38
ICE	2006	4	10	8	34	0	388.39
ICE	2006	4	17	10	30	0	388.04
ICE	2006	4	17	10	30	0	388.02
ICE	2006	4	24	8	38	0	387.4
ICE	2006	4	24	8	38	0	387.4
ICE	2006	5	1	9	19	0	387.08
ICE	2006	5	1	9	19	0	387.11
ICE	2006	5	8	9	8	0	386.88
ICE	2006	5	8	9	8	0	386.83
ICE	2006	5	15	13	25	0	386.81
ICE	2006	5	15	13	25	0	386.69
ICE	2006	5	22	9	0	0	387.95
ICE	2006	5	22	9	0	0	388.02
ICE	2006	5	29	8	35	0	387.51
ICE	2006	5	29	8	35	0	387.63
ICE	2006	6	5	13	55	0	385.21
ICE	2006	6	5	13	55	0	384.95
ICE	2006	6	12	10	55	0	384.15
ICE	2006	6	12	10	55	0	384.17
ICE	2006	6	19	9	45	0	384.5
ICE	2006	6	19	9	45	0	384.52
ICE	2006	6	26	8	55	0	382.1
ICE	2006	6	26	8	55	0	382.05
ICE	2006	7	3	7	45	0	381.71
ICE	2006	7	3	7	45	0	381.69
ICE	2006	7	10	8	50	0	381.09
ICE	2006	7	10	8	50	0	381.15
ICE	2006	7	17	7	55	0	383.42
ICE	2006	7	17	7	55	0	383.24
ICE	2006	7	24	10	45	0	377.48
ICE	2006	7	24	10	45	0	377.25
ICE	2006	7	31	10	40	0	376.04
ICE	2006	7	31	10	40	0	375.61
ICE	2006	8	8	20	20	0	374.8
ICE	2006	8	8	20	20	0	374.54
ICE	2006	8	14	9	14	0	373.76
ICE	2006	8	14	9	14	0	373.8
ICE	2006	8	21	8	50	0	373.54
ICE	2006	8	21	8	50	0	373.64
ICE	2006	8	28	11	0	0	373.06
ICE	2006	8	28	11	0	0	373.13
ICE	2006	9	4	8	40	0	373.5
ICE	2006	9	4	8	40	0	373.59
ICE	2006	9	11	9	41	0	372.92
ICE	2006	9	11	9	41	0	372.83
ICE	2006	9	18	8	40	0	375.13
ICE	2006	9	18	8	40	0	374.95
ICE	2006	9	25	9	20	0	375.65
ICE	2006	9	25	9	20	0	375.68
ICE	2006	10	2	22	45	0	377.91
ICE	2006	10	2	22	45	0	377.48
ICE	2006	10	9	8	15	0	379.08
ICE	2006	10	9	8	15	0	379.5
ICE	2006	10	16	8	0	0	379.03
ICE	2006	10	16	8	0	0	379.26
ICE	2006	10	23	9	15	0	381.24
ICE	2006	10	23	9	15	0	380.76
ICE	2006	10	30	8	40	0	380.82
ICE	2006	10	30	8	40	0	380.79
ICE	2006	11	6	10	30	0	382.28
ICE	2006	11	6	10	30	0	382.57
ICE	2006	11	13	17	10	0	383.7
ICE	2006	11	13	17	10	0	383.69
ICE	2006	11	20	8	25	0	384.98
ICE	2006	11	20	8	25	0	384.99
ICE	2006	11	27	9	40	0	386.48
ICE	2006	11	27	9	40	0	386.18
ICE	2006	12	4	8	40	0	385.83
ICE	2006	12	4	8	40	0	385.74
ICE	2006	12	11	8	35	0	386.31
ICE	2006	12	11	8	35	0	386.34
ICE	2006	12	18	8	40	0	386.06
ICE	2006	12	18	8	40	0	386.22
ICE	2006	12	26	9	40	0	386
ICE	2006	12	26	9	40	0	386.04
ICE	2007	1	2	9	15	0	386.74
ICE	2007	1	2	9	15	0	386.74
ICE	2007	1	8	10	40	0	387.58
ICE	2007	1	8	10	40	0	387.32
ICE	2007	1	15	8	50	0	390.67
ICE	2007	1	15	8	50	0	390.85
ICE	2007	1	22	7	55	0	387.45
ICE	2007	1	22	7	55	0	387.42
ICE	2007	1	29	9	22	0	386.22
ICE	2007	1	29	9	22	0	386.03
ICE	2007	2	5	9	45	0	388.39
ICE	2007	2	5	9	45	0	388.35
ICE	2007	2	12	9	15	0	387.67
ICE	2007	2	12	9	15	0	387.68
ICE	2007	2	19	8	25	0	387.61
ICE	2007	2	19	8	25	0	387.62
ICE	2007	2	26	9	15	0	390.55
ICE	2007	2	26	9	15	0	390.27
ICE	2007	3	5	8	5	0	388.01
ICE	2007	3	5	8	5	0	388.01
ICE	2007	3	12	8	40	0	388.84
ICE	2007	3	12	8	40	0	388.86
ICE	2007	3	19	7	50	0	388.92
ICE	2007	3	19	7	50	0	388.95
ICE	2007	3	26	9	18	0	388.52
ICE	2007	3	26	9	18	0	388.68
ICE	2007	4	2	8	45	0	389.72
ICE	2007	4	2	8	45	0	389.7
ICE	2007	4	9	9	5	0	389.03
ICE	2007	4	9	9	5	0	388.99
ICE	2007	4	16	8	20	0	389.5
ICE	2007	4	16	8	20	0	389.51
ICE	2007	4	23	8	20	0	387.83
ICE	2007	4	23	8	20	0	387.76
ICE	2007	4	30	8	25	0	388.38
ICE	2007	4	30	8	25	0	388.56
ICE	2007	5	7	8	25	0	388.39
ICE	2007	5	7	8	25	0	388.36
ICE	2007	5	14	9	25	0	388.71
ICE	2007	5	14	9	25	0	388.71
ICE	2007	5	21	7	15	0	388.47
ICE	2007	5	21	7	15	0	388.5
ICE	2007	5	28	8	35	0	387.03
ICE	2007	5	28	8	35	0	387.23
ICE	2007	6	4	9	9	0	386.79
ICE	2007	6	4	9	9	0	386.67
ICE	2007	6	11	9	25	0	382.9
ICE	2007	6	11	9	25	0	382.7
ICE	2007	6	17	23	5	0	385.24
ICE	2007	6	17	23	5	0	385.24
ICE	2007	6	25	9	10	0	383.1
ICE	2007	6	25	9	10	0	383.09
ICE	2007	7	2	8	40	0	380.24
ICE	2007	7	2	8	40	0	379.49
ICE	2007	7	9	8	0	0	377.14
ICE	2007	7	16	8	45	0	379.25
ICE	2007	7	16	8	45	0	379.43
ICE	2007	7	23	8	35	0	376.81
ICE	2007	7	23	8	35	0	376.82
ICE	2007	7	30	8	40	0	376.04
ICE	2007	7	30	8	40	0	376.02
ICE	2007	8	6	8	40	0	375.34
ICE	2007	8	6	8	40	0	375.35
ICE	2007	8	13	9	30	0	375.34
ICE	2007	8	13	9	30	0	375.2
ICE	2007	8	20	7	45	0	385.56
ICE	2007	8	20	7	45	0	385.04
ICE	2007	9	3	9	20	0	373.56
ICE	2007	9	3	9	20	0	373.5
ICE	2007	9	10	7	55	0	374.34
ICE	2007	9	10	7	55	0	374.23
ICE	2007	9	17	13	20	0	375.78
ICE	2007	9	17	13	20	0	375.68
ICE	2007	9	24	9	10	0	375.91
ICE	2007	9	24	9	10	0	375.84
ICE	2007	10	1	11	10	0	378.93
ICE	2007	10	1	11	10	0	378.89
ICE	2007	10	8	8	45	0	379.68
ICE	2007	10	8	8	45	0	379.65
ICE	2007	10	15	9	40	0	381.69
ICE	2007	10	15	9	40	0	381.78
ICE	2007	10	29	12	34	56	382.47
ICE	2007	10	29	12	34	56	382.44
ICE	2007	11	5	8	40	0	383.12
ICE	2007	11	5	8	40	0	383.06
ICE	2007	11	12	10	0	0	384.53
ICE	2007	11	12	10	0	0	384.61
ICE	2007	11	19	8	5	0	385.46
ICE	2007	11	19	8	5	0	385.58
ICE	2007	11	26	9	15	0	385.78
ICE	2007	11	26	9	15	0	385.83
ICE	2007	12	3	8	35	0	386.35
ICE	2007	12	10	10	45	0	388.01
ICE	2007	12	10	10	45	0	387.99
ICE	2007	12	17	9	40	0	386.83
ICE	2007	12	17	9	40	0	386.89
ICE	2007	12	24	9	15	0	387.3
ICE	2007	12	24	9	15	0	387.38
ICE	2007	12	31	7	55	0	387.45
ICE	2007	12	31	7	55	0	387.83
ICE	2008	1	7	8	40	0	389.48
ICE	2008	1	7	8	40	0	389.5
ICE	2008	1	14	9	40	0	389.53
ICE	2008	1	14	9	40	0	389.52
ICE	2008	1	21	9	30	0	391.02
ICE	2008	1	21	9	30	0	391.04
ICE	2008	1	28	8	45	0	389.99
ICE	2008	1	28	8	45	0	389.95
ICE	2008	2	4	9	50	0	390.41
ICE	2008	2	4	9	50	0	390.48
ICE	2008	2	11	14	20	0	390.47
ICE	2008	2	11	14	20	0	390.48
ICE	2008	2	18	9	35	0	392.08
ICE	2008	2	18	9	35	0	392.09
ICE	2008	2	25	10	5	0	389.65
ICE	2008	2	25	10	5	0	389.72
ICE	2008	3	3	9	30	0	391.57
ICE	2008	3	3	9	30	0	391.7
ICE	2008	3	10	9	20	0	391.15
ICE	2008	3	10	9	20	0	391.03
ICE	2008	3	17	9	20	0	392.83
ICE	2008	3	17	9	20	0	393.29
ICE	2008	3	24	9	30	0	391.3
ICE	2008	3	24	9	30	0	391.4
ICE	2008	3	31	10	40	0	392.04
ICE	2008	3	31	10	40	0	392.56
ICE	2008	4	7	8	45	0	391.88
ICE	2008	4	7	8	45	0	392.09
ICE	2008	4	14	7	20	0	392.55
ICE	2008	4	14	7	20	0	392.63
ICE	2008	4	21	8	40	0	391.26
ICE	2008	4	21	8	40	0	391.2
ICE	2008	4	28	8	35	0	392
ICE	2008	4	28	8	35	0	391.75
ICE	2008	5	6	8	20	0	391.28
ICE	2008	5	6	8	20	0	391.31
ICE	2008	5	12	8	40	0	391.44
ICE	2008	5	12	8	40	0	391.33
ICE	2008	5	19	9	20	0	391.65
ICE	2008	5	19	9	20	0	391.61
ICE	2008	5	26	9	20	0	388.43
ICE	2008	5	26	9	20	0	388.36
ICE	2008	6	2	9	22	0	388.22
ICE	2008	6	2	9	22	0	388.11
ICE	2008	6	9	9	25	0	391.85
ICE	2008	6	9	9	25	0	391.82
ICE	2008	6	16	10	44	0	388.26
ICE	2008	6	16	10	44	0	387.08
ICE	2008	6	23	9	15	0	387.67
ICE	2008	6	23	9	15	0	387.77
ICE	2008	6	30	8	45	0	383.6
ICE	2008	6	30	8	45	0	383.82
ICE	2008	7	7	9	20	0	383.29
ICE	2008	7	7	9	20	0	383.84
ICE	2008	7	14	8	40	0	382.42
ICE	2008	7	14	8	40	0	382.15
ICE	2008	7	21	8	35	0	381.61
ICE	2008	7	21	8	35	0	381.79
ICE	2008	7	28	8	40	0	378.54
ICE	2008	7	28	8	40	0	378.48
ICE	2008	8	4	10	35	0	377.81
ICE	2008	8	4	10	35	0	377.96
ICE	2008	8	11	9	15	0	379.14
ICE	2008	8	11	9	15	0	379.3
ICE	2008	8	18	8	35	0	382.36
ICE	2008	8	18	8	35	0	382.71
ICE	2008	8	25	8	40	0	376.69
ICE	2008	8	25	8	40	0	376.37
ICE	2008	9	1	9	20	0	386.64
ICE	2008	9	1	9	20	0	386.81
ICE	2008	9	8	8	30	0	377.56
ICE	2008	9	8	8	30	0	377.55
ICE	2008	9	15	8	45	0	377.45
ICE	2008	9	15	8	45	0	377.39
ICE	2008	9	22	8	30	0	377.31
ICE	2008	9	22	8	30	0	377.38
ICE	2008	9	29	9	30	0	379.95
ICE	2008	9	29	9	30	0	379.94
ICE	2008	10	6	9	55	0	380.13
ICE	2008	10	6	9	55	0	380.09
ICE	2008	10	13	8	25	0	381.19
ICE	2008	10	13	8	25	0	381.08
ICE	2008	10	20	8	30	0	381.88
ICE	2008	10	20	8	30	0	381.94
ICE	2008	10	27	9	30	0	384.06
ICE	2008	10	27	9	30	0	384.12
ICE	2008	11	3	8	48	0	388.52
ICE	2008	11	3	8	48	0	388.55
ICE	2008	11	10	8	48	0	386.88
ICE	2008	11	10	8	48	0	386.85
ICE	2008	11	17	9	20	0	386.63
ICE	2008	11	17	9	20	0	386.62
ICE	2008	11	24	8	35	0	388.73
ICE	2008	11	24	8	35	0	388.88
ICE	2008	12	1	8	40	0	388.16
ICE	2008	12	1	8	40	0	388.13
ICE	2008	12	8	8	40	0	388.53
ICE	2008	12	8	8	40	0	388.45
ICE	2008	12	15	9	20	0	388.64
ICE	2008	12	15	9	20	0	388.66
ICE	2008	12	22	8	45	0	389.54
ICE	2008	12	22	8	45	0	389.37
ICE	2008	12	29	9	15	0	390.84
ICE	2008	12	29	9	15	0	390.73
ICE	2009	1	5	10	50	0	393.32
ICE	2009	1	5	10	50	0	393.34
ICE	2009	1	12	9	45	0	391.17
ICE	2009	1	12	9	45	0	391.14
ICE	2009	1	19	9	20	0	390.78
ICE	2009	1	19	9	20	0	390.81
ICE	2009	1	26	9	55	0	391.01
ICE	2009	1	26	9	55	0	391.04
ICE	2009	2	2	9	25	0	391.24
ICE	2009	2	2	9	25	0	391.44
ICE	2009	2	9	9	30	0	391.38
ICE	2009	2	9	9	30	0	391.16
ICE	2009	2	16	9	15	0	393.17
ICE	2009	2	16	9	15	0	393.11
ICE	2009	2	23	8	40	0	390.52
ICE	2009	2	23	8	40	0	390.57
ICE	2009	3	2	8	45	0	391.66
ICE	2009	3	2	8	45	0	391.66
ICE	2009	3	26	17	5	0	393.11
ICE	2009	3	26	17	5	0	393.13
ICE	2009	3	31	15	45	0	393.22
ICE	2009	3	31	15	45	0	393.25
ICE	2009	4	6	8	30	0	392.82
ICE	2009	4	6	8	30	0	392.79
ICE	2009	4	13	9	5	0	393.07
ICE	2009	4	13	9	5	0	392.66
ICE	2009	4	20	8	50	0	392.93
ICE	2009	4	27	9	5	0	397.02
ICE	2009	4	27	9	5	0	449.25
ICE	2009	5	4	8	55	0	393.32
ICE	2009	5	4	8	55	0	393.32
ICE	2009	5	11	8	55	0	392.9
ICE	2009	5	11	8	55	0	392.78
ICE	2009	5	18	8	50	0	391.56
ICE	2009	5	18	8	50	0	391.49
ICE	2009	5	25	8	30	0	392.91
ICE	2009	5	25	8	30	0	392.93
ICE	2009	6	1	9	15	0	391.57
ICE	2009	6	1	9	15	0	391.49
ICE	2009	6	8	9	5	0	395.21
ICE	2009	6	8	9	5	0	394.81
ICE	2009	6	15	7	30	0	390.13
ICE	2009	6	15	7	30	0	390.04
ICE	2009	6	22	9	20	0	388.93
ICE	2009	6	22	9	20	0	388.8
ICE	2009	6	29	9	25	0	376.19
ICE	2009	6	29	9	25	0	376.2
ICE	2009	7	6	8	30	0	382.52
ICE	2009	7	6	8	30	0	382.5
ICE	2009	7	13	9	50	0	384.05
ICE	2009	7	13	9	50	0	383.85
ICE	2009	7	20	9	20	0	381.49
ICE	2009	7	20	9	20	0	381.28
ICE	2009	7	27	7	50	0	381.08
ICE	2009	7	27	7	50	0	381.04
ICE	2009	8	3	9	45	0	378.25
ICE	2009	8	3	9	45	0	378.34
ICE	2009	8	10	8	50	0	378.43
ICE	2009	8	10	8	50	0	378.47
ICE	2009	8	17	9	20	0	379.01
ICE	2009	8	17	9	20	0	378.95
ICE	2009	8	24	8	5	0	377.67
ICE	2009	8	24	8	5	0	377.5
ICE	2009	8	31	8	45	0	376.75
ICE	2009	8	31	8	45	0	377.36
ICE	2009	9	7	8	50	0	377.02
ICE	2009	9	7	8	50	0	376.83
ICE	2009	9	14	7	35	0	377.49
ICE	2009	9	14	7	35	0	377.47
ICE	2009	9	21	8	10	0	378.72
ICE	2009	9	21	8	10	0	378.7
ICE	2009	9	28	9	0	0	381.3
ICE	2009	9	28	9	0	0	381.28
ICE	2009	10	5	8	40	0	382.2
ICE	2009	10	5	8	40	0	382.13
ICE	2009	10	12	8	35	0	382.63
ICE	2009	10	12	8	35	0	382.66
ICE	2009	10	19	9	10	0	383.07
ICE	2009	10	19	9	10	0	382.97
ICE	2009	10	26	10	40	0	389.67
ICE	2009	10	26	10	40	0	389.55
ICE	2009	11	2	9	15	0	386.45
ICE	2009	11	2	9	15	0	386.51
ICE	2009	11	9	9	15	0	387.81
ICE	2009	11	9	9	15	0	387.6
ICE	2009	11	16	9	0	0	391.61
ICE	2009	11	16	9	0	0	391.54
ICE	2009	11	23	10	30	0	393.83
ICE	2009	11	23	10	30	0	393.76
ICE	2009	11	30	9	20	0	389.67
ICE	2009	11	30	9	20	0	389.55
ICE	2009	12	7	9	5	0	396.5
ICE	2009	12	7	9	5	0	396.43
ICE	2009	12	14	9	40	0	394.37
ICE	2009	12	14	9	40	0	394.24
ICE	2009	12	25	16	35	0	397.36
ICE	2009	12	25	16	35	0	397.34
ICE	2010	1	13	9	20	0	393.25
ICE	2010	1	13	9	20	0	393.19
ICE	2010	1	18	9	25	0	392.49
ICE	2010	1	18	9	25	0	392.34
ICE	2010	1	25	9	15	0	391.65
ICE	2010	1	25	9	15	0	391.66
ICE	2010	2	1	9	5	0	397.57
ICE	2010	2	1	9	5	0	397.83
ICE	2010	2	9	9	15	0	394.91
ICE	2010	2	9	9	15	0	394.81
ICE	2010	2	15	9	10	0	395.67
ICE	2010	2	15	9	10	0	395.69
ICE	2010	2	22	8	20	0	393.5
ICE	2010	2	22	8	20	0	393.53
ICE	2010	3	1	8	10	0	393.52
ICE	2010	3	1	8	10	0	393.52
ICE	2010	3	8	8	30	0	393.38
ICE	2010	3	8	8	30	0	393.4
ICE	2010	3	15	8	20	0	394.83
ICE	2010	3	15	8	20	0	394.8
ICE	2010	3	22	8	40	0	394.44
ICE	2010	3	22	8	40	0	394.39
ICE	2010	3	29	13	20	0	396.04
ICE	2010	3	29	13	20	0	396.25
ICE	2010	4	5	9	5	0	398.58
ICE	2010	4	5	9	5	0	398.8
ICE	2010	4	12	8	5	0	395.6
ICE	2010	4	12	8	5	0	395.62
ICE	2010	4	19	8	35	0	395.63
ICE	2010	4	19	8	35	0	395.5
ICE	2010	4	26	8	10	0	395.39
ICE	2010	4	26	8	10	0	395.42
ICE	2010	5	3	8	5	0	395.02
ICE	2010	5	3	8	5	0	394.93
ICE	2010	5	10	9	20	0	395.65
ICE	2010	5	10	9	20	0	395.47
ICE	2010	5	17	8	55	0	395.38
ICE	2010	5	17	8	55	0	395.29
ICE	2010	5	24	8	25	0	392.72
ICE	2010	5	24	8	25	0	392.73
ICE	2010	5	30	9	35	0	393.72
ICE	2010	5	30	9	35	0	393.92
ICE	2010	6	7	8	40	0	391.45
ICE	2010	6	7	8	40	0	391.51
ICE	2010	6	15	11	0	0	389.54
ICE	2010	6	15	11	0	0	389.62
ICE	2010	6	21	8	30	0	392.31
ICE	2010	6	21	8	30	0	392.18
ICE	2010	6	28	9	5	0	390.8
ICE	2010	6	28	9	5	0	390.44
ICE	2010	7	5	8	50	0	388.39
ICE	2010	7	5	8	50	0	388.32
ICE	2010	7	12	8	30	0	389.13
ICE	2010	7	12	8	30	0	388.79
ICE	2010	7	19	9	10	0	389.4
ICE	2010	7	19	9	10	0	389.2
ICE	2010	7	26	9	25	0	382.45
ICE	2010	7	26	9	25	0	382.26
ICE	2010	8	2	9	20	0	383.27
ICE	2010	8	2	9	20	0	383.21
ICE	2010	8	9	9	30	0	383.73
ICE	2010	8	9	9	30	0	383.44
ICE	2010	8	16	8	40	0	380.88
ICE	2010	8	16	8	40	0	380.93
ICE	2010	8	23	9	15	0	379.23
ICE	2010	8	23	9	15	0	378.98
ICE	2010	8	30	8	35	0	383.88
ICE	2010	8	30	8	35	0	383.76
ICE	2010	9	6	9	20	0	382.84
ICE	2010	9	6	9	20	0	382.76
ICE	2010	9	13	9	15	0	383.81
ICE	2010	9	13	9	15	0	383.52
ICE	2010	9	20	9	5	0	385.57
ICE	2010	9	20	9	5	0	385.44
ICE	2010	9	27	8	45	0	384.12
ICE	2010	9	27	8	45	0	384.03
ICE	2010	10	4	9	10	0	390.01
ICE	2010	10	4	9	10	0	389.85
ICE	2010	10	11	9	10	0	390.61
ICE	2010	10	11	9	10	0	390.61
ICE	2010	10	18	8	55	0	387.85
ICE	2010	10	18	8	55	0	387.79
ICE	2010	10	25	10	15	0	389.06
ICE	2010	10	25	10	15	0	389.04
ICE	2010	11	1	9	25	0	390.38
ICE	2010	11	1	9	25	0	390.22
ICE	2010	11	8	9	10	0	393.03
ICE	2010	11	8	9	10	0	392.97
ICE	2010	11	15	9	15	0	393.98
ICE	2010	11	15	9	15	0	393.87
ICE	2010	11	22	9	10	0	396.67
ICE	2010	11	22	9	10	0	396.58
ICE	2010	11	29	8	50	0	396.92
ICE	2010	11	29	8	50	0	396.8
ICE	2010	12	6	9	45	0	397.69
ICE	2010	12	6	9	45	0	397.61
ICE	2010	12	13	9	35	0	395.6
ICE	2010	12	13	9	35	0	395.42
ICE	2010	12	20	9	55	0	396.1
ICE	2010	12	20	9	55	0	396.01
ICE	2010	12	27	10	40	0	396.19
ICE	2010	12	27	10	40	0	396.14
ICE	2011	1	3	8	35	0	395.29
ICE	2011	1	3	8	35	0	395.23
ICE	2011	1	10	10	0	0	395.98
ICE	2011	1	10	10	0	0	395.87
ICE	2011	1	17	9	50	0	395.35
ICE	2011	1	17	9	50	0	395.42
ICE	2011	1	24	9	50	0	395.3
ICE	2011	1	24	9	50	0	395.27
ICE	2011	1	31	10	45	0	395.52
ICE	2011	1	31	10	45	0	395.34
ICE	2011	2	7	9	30	0	397.67
ICE	2011	2	7	9	30	0	397.61
ICE	2011	2	14	9	15	0	396.61
ICE	2011	2	14	9	15	0	396.58
ICE	2011	2	21	9	0	0	396.86
ICE	2011	2	21	9	0	0	396.89
ICE	2011	2	28	9	35	0	398.2
ICE	2011	2	28	9	35	0	398.19
