sample_site_code	sample_year	sample_month	sample_day	sample_hour	sample_minute	sample_seconds	analysis_value
ZEP	2000	11	16	8	30	0	371.33
ZEP	2000	11	16	8	30	0	371.27
ZEP	2000	11	20	8	55	0	372.03
ZEP	2000	11	20	8	55	0	372.09
ZEP	2000	11	24	10	5	0	372
ZEP	2000	11	24	10	5	0	371.93
ZEP	2000	11	27	9	29	0	372.31
ZEP	2000	11	27	9	29	0	372.28
ZEP	2000	11	30	10	38	0	372.35
ZEP	2000	11	30	10	38	0	372.49
ZEP	2000	12	4	11	21	0	373.59
ZEP	2000	12	4	11	21	0	373.6
ZEP	2000	12	7	9	36	0	373.54
ZEP	2000	12	7	9	36	0	373.64
ZEP	2000	12	18	9	25	0	373.1
ZEP	2000	12	18	9	25	0	373.18
ZEP	2000	12	21	9	10	0	375.24
ZEP	2000	12	21	9	10	0	375.26
ZEP	2000	12	25	9	50	0	376.36
ZEP	2000	12	25	9	50	0	376.36
ZEP	2000	12	28	8	25	0	375.16
ZEP	2000	12	28	8	25	0	375.11
ZEP	2001	1	1	12	34	56	374.53
ZEP	2001	1	1	12	34	56	374.54
ZEP	2001	1	4	11	0	0	377.27
ZEP	2001	1	4	11	0	0	377.3
ZEP	2001	1	8	10	20	0	375.75
ZEP	2001	1	8	10	20	0	375.7
ZEP	2001	1	11	8	42	0	377.74
ZEP	2001	1	11	8	42	0	377.77
ZEP	2001	1	15	9	55	0	377.49
ZEP	2001	1	15	9	55	0	377.48
ZEP	2001	1	18	8	30	0	377.38
ZEP	2001	1	18	8	30	0	377.34
ZEP	2001	1	22	10	5	0	374.88
ZEP	2001	1	22	10	5	0	374.77
ZEP	2001	1	25	9	10	0	375.39
ZEP	2001	1	25	9	10	0	375.22
ZEP	2001	1	29	9	40	0	377
ZEP	2001	1	29	9	40	0	376.96
ZEP	2001	2	4	13	10	0	375.37
ZEP	2001	2	4	13	10	0	376.12
ZEP	2001	2	8	8	13	0	378.41
ZEP	2001	2	8	8	13	0	378.42
ZEP	2001	2	12	10	25	0	374.51
ZEP	2001	2	15	8	30	0	374.87
ZEP	2001	2	15	8	30	0	374.86
ZEP	2001	2	20	9	50	0	375.05
ZEP	2001	2	20	9	50	0	375.04
ZEP	2001	2	22	9	32	0	376.86
ZEP	2001	2	22	9	32	0	376.79
ZEP	2001	2	26	10	23	0	375.81
ZEP	2001	2	26	10	23	0	375.85
ZEP	2001	3	1	12	50	0	376.08
ZEP	2001	3	1	12	50	0	376.09
ZEP	2001	3	5	9	25	0	375
ZEP	2001	3	5	9	25	0	376.46
ZEP	2001	3	8	9	38	0	377.12
ZEP	2001	3	8	9	38	0	377.01
ZEP	2001	3	12	8	57	0	376.06
ZEP	2001	3	12	8	57	0	376.1
ZEP	2001	3	15	8	20	0	376.42
ZEP	2001	3	15	8	20	0	376.46
ZEP	2001	3	19	9	42	0	376.95
ZEP	2001	3	19	9	42	0	377.05
ZEP	2001	3	22	9	44	0	376.18
ZEP	2001	3	22	9	44	0	376.32
ZEP	2001	3	26	7	55	0	376.77
ZEP	2001	3	26	7	55	0	376.71
ZEP	2001	3	29	9	0	0	374.57
ZEP	2001	3	29	9	0	0	376.07
ZEP	2001	4	2	7	42	0	376.25
ZEP	2001	4	2	7	42	0	376.24
ZEP	2001	4	5	8	47	0	377.8
ZEP	2001	4	5	8	47	0	377.85
ZEP	2001	4	9	8	22	0	376.89
ZEP	2001	4	9	8	22	0	376.97
ZEP	2001	4	12	7	25	0	376.95
ZEP	2001	4	12	7	25	0	376.94
ZEP	2001	4	16	7	30	0	377.07
ZEP	2001	4	16	7	30	0	377.09
ZEP	2001	4	19	8	30	0	377.43
ZEP	2001	4	19	8	30	0	377.4
ZEP	2001	4	23	12	34	56	377.6
ZEP	2001	4	23	12	34	56	377.62
ZEP	2001	4	26	8	3	0	376.31
ZEP	2001	4	26	8	3	0	376.43
ZEP	2001	4	30	9	40	0	376.3
ZEP	2001	4	30	9	40	0	376.33
ZEP	2001	5	3	7	58	0	376.29
ZEP	2001	5	3	7	58	0	376.3
ZEP	2001	5	10	9	15	0	378.05
ZEP	2001	5	10	9	15	0	378.01
ZEP	2001	5	17	8	0	0	377.88
ZEP	2001	5	17	8	0	0	377.85
ZEP	2001	5	24	10	2	0	376.5
ZEP	2001	5	24	10	2	0	376.49
ZEP	2001	5	31	9	54	0	377.24
ZEP	2001	5	31	9	54	0	377.2
ZEP	2001	6	7	8	15	0	376.64
ZEP	2001	6	7	8	15	0	376.62
ZEP	2001	6	14	8	18	0	370.81
ZEP	2001	6	14	8	18	0	370.9
ZEP	2001	6	21	10	20	0	368.31
ZEP	2001	6	21	10	20	0	368.32
ZEP	2001	6	28	8	33	0	373.11
ZEP	2001	6	28	8	33	0	372.96
ZEP	2001	7	5	9	8	0	370.29
ZEP	2001	7	5	9	8	0	370.23
ZEP	2001	7	12	9	29	0	369.66
ZEP	2001	7	12	9	29	0	369.42
ZEP	2001	7	19	8	25	0	366.59
ZEP	2001	7	19	8	25	0	366.59
ZEP	2001	7	26	8	25	0	364.69
ZEP	2001	7	26	8	25	0	364.7
ZEP	2001	8	2	8	38	0	364.53
ZEP	2001	8	2	8	38	0	364.56
ZEP	2001	8	13	13	6	0	360.04
ZEP	2001	8	13	13	6	0	359.94
ZEP	2001	8	16	8	16	0	361.89
ZEP	2001	8	16	8	16	0	361.92
ZEP	2001	8	23	8	46	0	362.01
ZEP	2001	8	23	8	46	0	361.92
ZEP	2001	8	30	8	33	0	361.42
ZEP	2001	8	30	8	33	0	361.47
ZEP	2001	9	6	7	43	0	362.25
ZEP	2001	9	6	7	43	0	362.28
ZEP	2001	9	13	8	55	0	361.71
ZEP	2001	9	14	8	13	0	366.16
ZEP	2001	9	14	8	13	0	366.17
ZEP	2001	9	29	9	0	0	365.77
ZEP	2001	9	29	9	0	0	365.69
ZEP	2001	10	4	8	43	0	366.13
ZEP	2001	10	11	8	40	0	367.64
ZEP	2001	10	11	8	40	0	366.94
ZEP	2001	10	18	8	35	0	368.16
ZEP	2001	10	18	8	35	0	368.17
ZEP	2001	10	26	14	40	0	369.57
ZEP	2001	11	1	9	42	0	370.98
ZEP	2001	11	1	9	42	0	370.96
ZEP	2001	11	8	9	5	0	374.25
ZEP	2001	11	8	9	5	0	374.3
ZEP	2001	11	15	9	0	0	376.89
ZEP	2001	11	15	9	0	0	376.65
ZEP	2001	11	22	9	50	0	375.37
ZEP	2001	11	22	9	50	0	375.45
ZEP	2001	11	29	12	34	56	376.15
ZEP	2001	11	29	12	34	56	376.08
ZEP	2001	12	6	9	35	0	373.94
ZEP	2001	12	6	9	35	0	373.88
ZEP	2001	12	13	8	35	0	375.52
ZEP	2001	12	13	8	35	0	375.4
ZEP	2001	12	20	9	50	0	379.43
ZEP	2001	12	20	9	50	0	379.57
ZEP	2001	12	27	13	42	0	376.69
ZEP	2001	12	27	13	42	0	376.69
ZEP	2002	1	3	12	34	56	375.06
ZEP	2002	1	3	12	34	56	375.01
ZEP	2002	1	10	10	0	0	375.69
ZEP	2002	1	10	10	0	0	375.68
ZEP	2002	1	17	9	50	0	378.15
ZEP	2002	1	17	9	50	0	378.05
ZEP	2002	1	25	10	30	0	378.87
ZEP	2002	1	25	10	30	0	379.03
ZEP	2002	1	31	9	50	0	377.79
ZEP	2002	1	31	9	50	0	377.77
ZEP	2002	2	7	9	34	0	378.6
ZEP	2002	2	7	9	34	0	378.57
ZEP	2002	2	15	9	2	0	377.05
ZEP	2002	2	15	9	2	0	377.05
ZEP	2002	2	21	9	4	0	379.23
ZEP	2002	2	21	9	54	0	379.03
ZEP	2002	2	21	9	54	0	379.08
ZEP	2002	2	28	12	34	56	378.55
ZEP	2002	2	28	12	34	56	378.49
ZEP	2002	3	10	11	30	0	378.38
ZEP	2002	3	10	11	30	0	378.35
ZEP	2002	3	15	10	25	0	378.3
ZEP	2002	3	15	10	25	0	378.26
ZEP	2002	3	18	9	20	0	439.86
ZEP	2002	3	18	9	20	0	377.7
ZEP	2002	3	22	9	26	0	377.76
ZEP	2002	3	22	9	26	0	377.75
ZEP	2002	3	29	10	40	0	379.14
ZEP	2002	3	29	10	40	0	379.14
ZEP	2002	4	5	9	5	0	377.97
ZEP	2002	4	5	9	5	0	378.04
ZEP	2002	4	11	8	11	0	378.7
ZEP	2002	4	11	8	11	0	378.39
ZEP	2002	4	25	8	8	0	378.41
ZEP	2002	4	25	8	8	0	378.39
ZEP	2002	5	3	8	56	0	369.08
ZEP	2002	5	3	8	56	0	774.06
ZEP	2002	5	10	8	52	0	379.26
ZEP	2002	5	10	8	52	0	379
ZEP	2002	5	17	8	3	0	377.87
ZEP	2002	5	17	8	3	0	377.96
ZEP	2002	5	23	8	34	0	378.93
ZEP	2002	5	23	8	34	0	378.91
ZEP	2002	5	30	8	4	0	375.31
ZEP	2002	5	30	8	4	0	375.38
ZEP	2002	6	6	8	25	0	375.26
ZEP	2002	6	6	8	25	0	375.15
ZEP	2002	6	13	8	12	0	376.35
ZEP	2002	6	13	8	12	0	376.31
ZEP	2002	6	22	13	30	0	375.16
ZEP	2002	6	22	13	30	0	375.08
ZEP	2002	6	27	8	33	0	373.39
ZEP	2002	6	27	8	33	0	373.37
ZEP	2002	7	4	8	14	0	371.52
ZEP	2002	7	4	8	14	0	371.49
ZEP	2002	7	11	3	46	0	370.31
ZEP	2002	7	11	3	46	0	370.25
ZEP	2002	7	18	7	32	0	368.41
ZEP	2002	7	18	7	32	0	368.43
ZEP	2002	7	25	7	45	0	366.4
ZEP	2002	7	25	7	45	0	366.32
ZEP	2002	8	8	9	42	0	364.55
ZEP	2002	8	8	9	42	0	364.5
ZEP	2002	8	15	8	11	0	362.66
ZEP	2002	8	15	8	11	0	362.67
ZEP	2002	8	22	7	28	0	364.53
ZEP	2002	8	22	7	28	0	364.71
ZEP	2002	8	29	8	7	0	351
ZEP	2002	8	29	8	7	0	363.07
ZEP	2002	9	6	8	30	0	363.36
ZEP	2002	9	6	8	30	0	363.45
ZEP	2002	9	12	8	17	0	363.33
ZEP	2002	9	12	8	17	0	363.27
ZEP	2002	9	19	8	30	0	366.3
ZEP	2002	9	26	7	32	0	366.33
ZEP	2002	9	26	7	32	0	366.25
ZEP	2002	10	3	8	30	0	367.47
ZEP	2002	10	3	8	30	0	367.43
ZEP	2002	10	10	8	44	0	366.22
ZEP	2002	10	10	8	59	0	369.65
ZEP	2002	10	10	8	59	0	369.58
ZEP	2002	12	5	8	45	0	381.66
ZEP	2002	12	5	8	45	0	381.59
ZEP	2002	12	19	8	30	0	381.95
ZEP	2002	12	19	8	30	0	382.18
ZEP	2002	12	26	10	36	0	376.9
ZEP	2002	12	26	10	36	0	376.87
ZEP	2003	1	2	8	30	0	376.68
ZEP	2003	1	2	8	30	0	376.69
ZEP	2003	1	9	7	36	0	378.98
ZEP	2003	1	9	7	36	0	379.15
ZEP	2003	1	16	7	55	0	379.33
ZEP	2003	1	16	7	55	0	379.36
ZEP	2003	1	23	10	0	0	379.43
ZEP	2003	1	23	10	0	0	379.25
ZEP	2003	1	30	8	15	0	381.87
ZEP	2003	1	30	8	15	0	381.79
ZEP	2003	2	6	9	23	0	379.67
ZEP	2003	2	6	9	23	0	379.67
ZEP	2003	2	13	9	22	0	379.84
ZEP	2003	2	27	7	58	0	380.78
ZEP	2003	2	27	7	58	0	380.69
ZEP	2003	3	13	13	55	0	381.34
ZEP	2003	3	13	13	55	0	381.33
ZEP	2003	3	20	8	27	0	382.21
ZEP	2003	3	20	8	27	0	382.05
ZEP	2003	3	27	9	36	0	380.91
ZEP	2003	3	27	9	36	0	380.87
ZEP	2003	4	3	8	30	0	382.14
ZEP	2003	4	3	8	30	0	382.11
ZEP	2003	4	7	17	21	0	379.28
ZEP	2003	4	7	17	21	0	382.19
ZEP	2003	4	8	7	0	0	380.31
ZEP	2003	4	8	7	0	0	380.33
ZEP	2003	4	9	11	24	0	381
ZEP	2003	4	9	11	24	0	380.93
ZEP	2003	4	10	7	8	0	380.53
ZEP	2003	4	10	7	8	0	380.6
ZEP	2003	4	11	8	1	0	380.39
ZEP	2003	4	11	8	1	0	380.41
ZEP	2003	4	12	12	2	0	380.83
ZEP	2003	4	12	12	2	0	380.83
ZEP	2003	4	13	9	43	0	384.18
ZEP	2003	4	13	9	43	0	384.18
ZEP	2003	4	14	13	1	0	382.75
ZEP	2003	4	14	13	1	0	382.67
ZEP	2003	4	15	6	41	0	380.37
ZEP	2003	4	15	6	41	0	380.24
ZEP	2003	4	17	6	58	0	380.91
ZEP	2003	4	17	6	58	0	380.88
ZEP	2003	4	24	7	40	0	381.65
ZEP	2003	4	24	7	40	0	381.63
ZEP	2003	5	1	10	0	0	382.59
ZEP	2003	5	1	10	0	0	381.92
ZEP	2003	5	8	7	40	0	381.99
ZEP	2003	5	8	7	40	0	382
ZEP	2003	5	15	8	55	0	381.41
ZEP	2003	5	22	7	0	0	381.46
ZEP	2003	5	22	7	20	0	381.24
ZEP	2003	5	22	7	20	0	381.28
ZEP	2003	5	27	7	57	0	380.24
ZEP	2003	5	27	7	57	0	380.4
ZEP	2003	5	29	10	35	0	380.84
ZEP	2003	5	29	10	35	0	380.89
ZEP	2003	6	5	6	35	0	379.67
ZEP	2003	6	5	6	35	0	379.61
ZEP	2003	6	12	10	20	0	381.45
ZEP	2003	6	12	10	20	0	381.48
ZEP	2003	6	19	7	50	0	378.2
ZEP	2003	6	19	7	50	0	378.21
ZEP	2003	6	26	7	58	0	376.11
ZEP	2003	6	26	7	58	0	376.12
ZEP	2003	7	3	7	12	0	377.51
ZEP	2003	7	11	7	59	0	373.78
ZEP	2003	7	11	7	59	0	373.8
ZEP	2003	7	17	7	30	0	371.67
ZEP	2003	7	17	7	30	0	371.73
ZEP	2003	7	24	8	6	0	371.82
ZEP	2003	7	24	8	6	0	371.79
ZEP	2003	7	31	7	58	0	368.11
ZEP	2003	7	31	7	58	0	368.11
ZEP	2003	8	7	7	16	0	368.03
ZEP	2003	8	7	7	16	0	368.01
ZEP	2003	8	14	8	25	0	367.38
ZEP	2003	8	14	8	25	0	367.43
ZEP	2003	8	21	7	55	0	366.33
ZEP	2003	8	21	7	55	0	366.29
ZEP	2003	8	28	13	36	0	366.4
ZEP	2003	8	28	13	36	0	366.34
ZEP	2003	9	4	7	36	0	365.39
ZEP	2003	9	4	7	36	0	365.26
ZEP	2003	9	11	7	39	0	366.95
ZEP	2003	9	11	7	39	0	366.86
ZEP	2003	9	18	7	24	0	368.76
ZEP	2003	9	18	7	24	0	368.64
ZEP	2003	9	25	7	57	0	370.96
ZEP	2003	9	25	7	57	0	370.96
ZEP	2003	9	26	11	47	0	370.69
ZEP	2003	9	26	11	47	0	370.71
ZEP	2003	9	27	11	58	0	370.78
ZEP	2003	9	27	11	58	0	370.87
ZEP	2003	9	28	15	6	0	370.33
ZEP	2003	9	28	15	6	0	370.4
ZEP	2003	9	29	12	38	0	370.32
ZEP	2003	9	29	12	38	0	370.31
ZEP	2003	9	30	7	5	0	370.56
ZEP	2003	9	30	7	5	0	370.58
ZEP	2003	10	1	8	53	0	370.19
ZEP	2003	10	1	8	53	0	370.21
ZEP	2003	10	2	7	14	0	370.25
ZEP	2003	10	2	7	14	0	370.26
ZEP	2003	10	9	7	59	0	372.8
ZEP	2003	10	9	7	59	0	372.73
ZEP	2003	10	16	7	2	0	372.6
ZEP	2003	10	16	7	2	0	372.62
ZEP	2003	10	23	8	11	0	373.54
ZEP	2003	10	23	8	11	0	373.44
ZEP	2003	10	30	9	50	0	377.81
ZEP	2003	10	30	9	50	0	377.81
ZEP	2003	11	6	8	10	0	380.78
ZEP	2003	11	6	8	10	0	380.8
ZEP	2003	11	13	9	11	0	376.92
ZEP	2003	11	13	9	11	0	376.89
ZEP	2003	11	20	13	31	0	379.44
ZEP	2003	11	20	13	31	0	379.55
ZEP	2003	11	27	9	0	0	379.82
ZEP	2003	11	27	9	0	0	379.84
ZEP	2003	12	4	8	25	0	379.89
ZEP	2003	12	4	8	25	0	379.83
ZEP	2003	12	11	10	33	0	381.36
ZEP	2003	12	11	10	33	0	381.31
ZEP	2003	12	18	8	41	0	382.6
ZEP	2003	12	18	8	41	0	382.6
ZEP	2004	1	1	12	5	0	379.99
ZEP	2004	1	1	12	5	0	380.05
ZEP	2004	1	8	8	22	0	380.75
ZEP	2004	1	8	8	22	0	380.73
ZEP	2004	1	15	9	44	0	380.61
ZEP	2004	1	15	9	44	0	380.72
ZEP	2004	1	22	11	20	0	384.22
ZEP	2004	1	29	8	10	0	382.77
ZEP	2004	1	29	8	10	0	382.79
ZEP	2004	2	5	9	13	0	385.96
ZEP	2004	2	5	9	13	0	385.94
ZEP	2004	2	12	13	20	0	382.9
ZEP	2004	2	12	13	20	0	382.85
ZEP	2004	2	19	7	48	0	382.21
ZEP	2004	2	19	7	48	0	382.2
ZEP	2004	2	26	13	37	0	382.08
ZEP	2004	2	26	13	37	0	382.11
ZEP	2004	3	4	9	17	0	383.71
ZEP	2004	3	4	9	17	0	383.79
ZEP	2004	3	12	9	15	0	382.68
ZEP	2004	3	12	9	15	0	382.65
ZEP	2004	3	18	8	30	0	384.54
ZEP	2004	3	18	8	30	0	384.49
ZEP	2004	3	25	8	55	0	383.35
ZEP	2004	3	25	8	55	0	383.33
ZEP	2004	4	1	13	32	0	383.39
ZEP	2004	4	1	13	32	0	383.5
ZEP	2004	4	11	9	41	0	384.27
ZEP	2004	4	11	9	41	0	384.26
ZEP	2004	4	15	8	30	0	385.39
ZEP	2004	4	15	8	30	0	385.4
ZEP	2004	4	22	7	13	0	383.25
ZEP	2004	4	22	7	13	0	383.21
ZEP	2004	4	29	8	0	0	382.82
ZEP	2004	4	29	8	0	0	382.69
ZEP	2004	5	6	7	44	0	382.85
ZEP	2004	5	6	7	44	0	382.8
ZEP	2004	5	13	8	5	0	383.1
ZEP	2004	5	13	8	5	0	383
ZEP	2004	5	20	17	36	0	382.93
ZEP	2004	5	20	17	36	0	382.98
ZEP	2004	5	24	9	37	0	380.46
ZEP	2004	5	24	9	37	0	380.34
ZEP	2004	5	27	11	15	0	382.44
ZEP	2004	5	27	11	15	0	382.52
ZEP	2004	6	3	6	35	0	382.75
ZEP	2004	6	3	6	35	0	382.63
ZEP	2004	6	10	8	37	0	382.48
ZEP	2004	6	10	8	37	0	382.5
ZEP	2004	6	17	6	50	0	382.09
ZEP	2004	6	17	6	50	0	382.02
ZEP	2004	7	1	8	30	0	376.54
ZEP	2004	7	1	8	30	0	376.51
ZEP	2004	7	8	6	59	0	377.4
ZEP	2004	7	8	6	59	0	377.46
ZEP	2004	7	15	8	35	0	373.54
ZEP	2004	7	15	8	35	0	373.6
ZEP	2004	7	22	12	50	0	371.16
ZEP	2004	7	22	12	50	0	371.35
ZEP	2004	7	27	10	34	0	366.01
ZEP	2004	7	27	10	34	0	366
ZEP	2004	7	30	10	21	0	370.37
ZEP	2004	7	30	10	21	0	370.3
ZEP	2004	8	5	7	38	0	369.68
ZEP	2004	8	5	7	38	0	369.55
ZEP	2004	8	12	7	12	0	370.36
ZEP	2004	8	12	7	12	0	370.29
ZEP	2004	8	18	7	15	0	367.3
ZEP	2004	8	18	7	15	0	367.4
ZEP	2004	8	26	7	35	0	368.41
ZEP	2004	8	26	7	35	0	368.48
ZEP	2004	9	9	7	25	0	367.59
ZEP	2004	9	9	7	25	0	367.59
ZEP	2004	9	16	10	14	0	369.9
ZEP	2004	9	16	10	14	0	370
ZEP	2004	9	23	7	30	0	370.42
ZEP	2004	9	23	7	30	0	370.43
ZEP	2004	9	30	7	30	0	370.32
ZEP	2004	9	30	7	30	0	370.34
ZEP	2004	10	8	13	32	0	373.01
ZEP	2004	10	8	13	32	0	373.09
ZEP	2004	10	14	7	50	0	374.52
ZEP	2004	10	14	7	50	0	374.28
ZEP	2004	10	21	8	40	0	373.99
ZEP	2004	10	21	8	40	0	374.01
ZEP	2004	10	29	8	33	0	376.1
ZEP	2004	10	29	8	33	0	376.14
ZEP	2004	11	4	8	20	0	377.75
ZEP	2004	11	4	8	20	0	377.67
ZEP	2004	11	11	8	55	0	382.1
ZEP	2004	11	11	8	55	0	382.05
ZEP	2004	11	18	9	52	0	379.62
ZEP	2004	11	18	9	52	0	379.56
ZEP	2004	11	25	8	50	0	381.19
ZEP	2004	11	25	8	50	0	381.08
ZEP	2004	12	2	8	15	0	380.43
ZEP	2004	12	2	8	15	0	380.42
ZEP	2004	12	10	9	48	0	380.33
ZEP	2004	12	10	9	48	0	380.2
ZEP	2004	12	16	8	0	0	383.38
ZEP	2004	12	16	8	0	0	383.51
ZEP	2004	12	28	10	40	0	385.4
ZEP	2004	12	28	10	40	0	385.28
ZEP	2004	12	30	12	47	0	382.01
ZEP	2004	12	30	12	47	0	382.05
ZEP	2005	1	6	8	35	0	384.16
ZEP	2005	1	6	8	35	0	384.02
ZEP	2005	1	13	8	35	0	386.38
ZEP	2005	1	13	8	35	0	386.36
ZEP	2005	1	20	7	52	0	387.85
ZEP	2005	1	20	7	52	0	387.73
ZEP	2005	1	27	8	33	0	383.52
ZEP	2005	1	27	8	33	0	383.26
ZEP	2005	2	3	9	10	0	385.35
ZEP	2005	2	3	9	10	0	385.39
ZEP	2005	2	10	10	12	0	382.39
ZEP	2005	2	10	10	12	0	382.37
ZEP	2005	2	17	8	24	0	382.95
ZEP	2005	2	17	8	24	0	382.91
ZEP	2005	2	24	7	52	0	384.2
ZEP	2005	2	24	7	52	0	384.22
ZEP	2005	3	3	7	50	0	384.75
ZEP	2005	3	3	7	50	0	384.76
ZEP	2005	3	10	9	40	0	383.76
ZEP	2005	3	10	9	40	0	383.75
ZEP	2005	3	17	8	10	0	384.28
ZEP	2005	3	17	8	10	0	384.23
ZEP	2005	3	24	9	59	0	384.09
ZEP	2005	3	24	9	59	0	384.02
ZEP	2005	3	31	7	10	0	384.05
ZEP	2005	3	31	7	10	0	384.02
ZEP	2005	4	7	7	38	0	388.3
ZEP	2005	4	14	7	18	0	386.91
ZEP	2005	4	14	7	18	0	386.9
ZEP	2005	4	21	7	28	0	384.54
ZEP	2005	4	21	7	28	0	384.55
ZEP	2005	4	28	7	24	0	386.1
ZEP	2005	4	28	7	24	0	385.91
ZEP	2005	5	5	15	13	0	385.2
ZEP	2005	5	5	15	13	0	385.12
ZEP	2005	5	12	8	40	0	386.09
ZEP	2005	5	12	8	40	0	386.08
ZEP	2005	5	19	7	27	0	385.74
ZEP	2005	5	19	7	27	0	385.78
ZEP	2005	5	26	13	2	0	384.94
ZEP	2005	5	26	13	2	0	384.99
ZEP	2005	6	2	12	35	0	383.85
ZEP	2005	6	2	12	35	0	383.77
ZEP	2005	6	8	9	10	0	382.14
ZEP	2005	6	8	9	10	0	382.24
ZEP	2005	6	16	7	19	0	382.37
ZEP	2005	6	16	7	19	0	382.39
ZEP	2005	6	23	7	47	0	381.82
ZEP	2005	6	23	7	47	0	381.7
ZEP	2005	6	30	12	50	0	378.99
ZEP	2005	6	30	12	50	0	378.98
ZEP	2005	7	7	14	20	0	373.88
ZEP	2005	7	7	14	20	0	373.86
ZEP	2005	7	14	13	15	0	375.93
ZEP	2005	7	14	13	15	0	376
ZEP	2005	7	21	8	39	0	375.59
ZEP	2005	7	21	8	39	0	375.55
ZEP	2005	7	28	7	46	0	373.47
ZEP	2005	7	28	7	46	0	373.42
ZEP	2005	8	4	7	9	0	368.53
ZEP	2005	8	4	7	9	0	368.52
ZEP	2005	8	6	5	53	0	371.9
ZEP	2005	8	6	5	53	0	371.67
ZEP	2005	8	11	7	33	0	370.51
ZEP	2005	8	11	7	33	0	370.53
ZEP	2005	8	18	7	19	0	370.09
ZEP	2005	8	18	7	19	0	370.02
ZEP	2005	8	25	8	59	0	369.92
ZEP	2005	8	25	8	59	0	369.97
ZEP	2005	9	1	7	45	0	369.31
ZEP	2005	9	1	7	45	0	369.37
ZEP	2005	9	8	6	59	0	369.86
ZEP	2005	9	8	6	59	0	369.87
ZEP	2005	9	15	7	25	0	370.23
ZEP	2005	9	15	7	25	0	370.24
ZEP	2005	9	22	7	4	0	372.93
ZEP	2005	9	22	7	4	0	372.91
ZEP	2005	9	29	7	32	0	373.19
ZEP	2005	9	29	7	32	0	373.12
ZEP	2005	10	6	0	0	0	373.73
ZEP	2005	10	6	0	0	0	373.69
ZEP	2005	10	13	7	24	0	375.12
ZEP	2005	10	13	7	24	0	375.17
ZEP	2005	10	20	7	31	0	376.81
ZEP	2005	10	20	7	31	0	376.84
ZEP	2005	10	27	8	15	0	377.86
ZEP	2005	10	27	8	15	0	377.82
ZEP	2005	11	3	7	55	0	379.92
ZEP	2005	11	3	7	55	0	379.9
ZEP	2005	11	10	8	30	0	381.04
ZEP	2005	11	10	8	30	0	381.04
ZEP	2005	11	17	9	46	0	386.4
ZEP	2005	11	17	9	46	0	386.42
ZEP	2005	11	24	8	23	0	388.76
ZEP	2005	11	24	8	23	0	388.75
ZEP	2005	12	1	8	35	0	384.68
ZEP	2005	12	1	8	35	0	384.57
ZEP	2005	12	8	8	5	0	384.65
ZEP	2005	12	8	8	5	0	384.63
ZEP	2005	12	15	7	55	0	388.73
ZEP	2005	12	15	7	55	0	388.69
ZEP	2005	12	22	14	12	0	385.3
ZEP	2005	12	22	14	12	0	385.3
ZEP	2005	12	29	7	15	0	384.11
ZEP	2005	12	29	7	15	0	384.08
ZEP	2006	1	5	9	19	0	383.26
ZEP	2006	1	5	9	19	0	383.27
ZEP	2006	1	12	7	55	0	384.27
ZEP	2006	1	12	7	55	0	384.32
ZEP	2006	1	19	9	35	0	389.51
ZEP	2006	1	19	9	35	0	389.44
ZEP	2006	1	26	8	1	0	384.99
ZEP	2006	1	26	8	1	0	384.95
ZEP	2006	2	2	8	4	0	389.86
ZEP	2006	2	2	8	4	0	389.91
ZEP	2006	2	9	8	10	0	332.4
ZEP	2006	2	9	8	10	0	385.33
ZEP	2006	2	16	9	7	0	385.84
ZEP	2006	2	16	9	7	0	385.79
ZEP	2006	2	23	7	59	0	385.66
ZEP	2006	2	23	7	59	0	385.71
ZEP	2006	3	2	8	27	0	386.71
ZEP	2006	3	2	8	27	0	386.69
ZEP	2006	3	9	8	12	0	386.54
ZEP	2006	3	9	8	12	0	389.28
ZEP	2006	3	16	9	55	0	387.48
ZEP	2006	3	16	9	55	0	387.49
ZEP	2006	3	23	8	55	0	387.38
ZEP	2006	3	23	8	55	0	387.37
ZEP	2006	3	30	7	55	0	387
ZEP	2006	3	30	7	55	0	387.04
ZEP	2006	4	7	9	20	0	387.73
ZEP	2006	4	7	9	20	0	387.75
ZEP	2006	4	13	9	15	0	389.46
ZEP	2006	4	13	9	15	0	389.53
ZEP	2006	4	20	6	45	0	388
ZEP	2006	4	20	6	45	0	388
ZEP	2006	4	27	9	4	0	387.6
ZEP	2006	4	27	9	4	0	387.61
ZEP	2006	5	4	7	18	0	387.99
ZEP	2006	5	4	7	18	0	387.97
ZEP	2006	5	11	6	52	0	387.52
ZEP	2006	5	11	6	52	0	387.58
ZEP	2006	5	18	9	7	0	387.92
ZEP	2006	5	24	6	59	0	387.53
ZEP	2006	5	24	6	59	0	387.47
ZEP	2006	6	1	8	27	0	387.79
ZEP	2006	6	1	8	27	0	387.8
ZEP	2006	6	8	12	34	56	384.98
ZEP	2006	6	8	12	34	56	385.11
ZEP	2006	6	15	6	58	0	386.75
ZEP	2006	6	15	6	58	0	386.8
ZEP	2006	6	20	13	0	0	384.51
ZEP	2006	6	20	13	0	0	384.45
ZEP	2006	6	22	8	29	0	384.84
ZEP	2006	6	22	8	29	0	384.79
ZEP	2006	7	2	12	26	0	382.44
ZEP	2006	7	2	12	26	0	382.28
ZEP	2006	7	7	9	18	0	381.41
ZEP	2006	7	7	9	18	0	381.43
ZEP	2006	7	13	7	22	0	379.4
